,predict_original_data
2656,911.3990889812887
2657,911.2487103274736
2658,908.3884837262925
2659,907.7228990598508
2660,905.8604787835279
2661,907.0432975362799
2662,905.2152023007575
2663,903.6500357408898
2664,903.7373601549922
2665,902.2981136822328
2666,902.4295210726949
2667,900.9214136402885
2668,896.3928760921126
2669,896.8236309557975
2670,899.1728547097695
2671,900.814478112623
2672,901.1484519362582
2673,900.6119479543421
2674,899.4786094094333
2675,900.4547920045784
2676,904.4261230920278
2677,905.894047192845
2678,905.9266082175122
2679,904.7235436611413
2680,902.4293745303208
2681,905.2380250028957
2682,906.3725108808032
2683,904.4155017231064
2684,903.2680044702506
2685,902.8506048067968
2686,904.9813206693648
2687,909.6720744670156
2688,913.3303006492
2689,918.1245665110288
2690,924.0003471237634
2691,930.8452364049872
2692,941.6045161356692
2693,947.4710099903066
2694,952.9578996882702
2695,954.2476115873801
2696,950.714286483285
2697,943.0985743241143
2698,946.5752946300722
2699,941.9851705249301
2700,943.6767580373033
2701,941.4639799325099
2702,939.5797559323055
2703,934.205974979056
2704,933.8429555205081
2705,931.0706009867397
2706,942.2057444225621
2707,940.6289895479168
2708,943.0995641479913
2709,943.1155549520016
2710,955.9339039289223
2711,968.6733590952575
2712,969.0470398327758
2713,965.4231198237478
2714,949.311478704118
2715,961.9501442192318
2716,960.0943499067588
2717,940.1802457713773
2718,936.109787973987
2719,943.4948259392396
2720,947.139008386524
2721,946.8038988091816
2722,933.6690458333675
2723,953.1615363288065
2724,968.7977071837274
2725,965.5442361257086
2726,969.3392058141604
2727,969.2509200058569
2728,973.1918889318124
2729,973.9026001254888
2730,966.8606296467444
2731,955.3647549934889
2732,951.0727471219004
2733,953.2651008633862
2734,950.5434988129136
2735,951.4905757763514
2736,954.1992273030107
2737,952.7755381634624
2738,954.9238215836446
2739,956.1073914950698
2740,961.3114908806057
2741,961.489713631878
2742,959.479542665249
2743,954.9919721883366
2744,956.8242222904144
2745,949.1805918146956
2746,950.9488554696111
2747,953.0008875770643
2748,957.5276643883302
2749,959.6565976793074
2750,965.1747620817198
2751,967.3383590943866
2752,977.9187442843598
2753,991.774077162035
2754,1004.3714166060005
2755,1006.1016145788813
2756,998.1412990926071
2757,1009.8184932753709
2758,1006.2175924282315
2759,1000.3117210414489
2760,1000.1491430844494
2761,988.2853997342343
2762,973.6178714381136
2763,963.1273711854373
2764,949.2395499655429
2765,946.8143541466732
2766,950.2095621170048
2767,931.9595777366899
2768,926.1926843344266
2769,926.8363650808639
2770,937.3868740056467
2771,952.3496446213684
2772,963.7755579589048
2773,968.9956993687351
2774,966.279806950256
2775,980.1869700945557
2776,989.1719884435097
2777,979.2283073815926
2778,965.9803428035583
2779,957.1908469468807
2780,954.3881740529773
2781,941.4932578222911
2782,937.0638012655862
2783,932.3605068262326
2784,921.2506421023788
2785,930.501208781594
2786,948.7485016382471
2787,942.3679628800846
2788,954.286288220512
2789,966.1533637180922
2790,970.1881826460425
2791,977.5414493812191
2792,996.7981096011183
2793,1000.7294480981548
2794,999.0895326866839
2795,1004.4388398858359
2796,1003.6469072455357
2797,1012.8430182703876
2798,1020.1348753979785
2799,1033.7549446334936
2800,1024.6775723219243
2801,1026.6166909472565
2802,1022.5855479914021
2803,1013.164998978463
2804,1011.5353812822192
2805,1012.5946036193865
2806,1004.1640741768114
2807,971.0495967472673
2808,944.7811149044661
2809,928.3109433955074
2810,936.2884959659531
2811,939.5796141468305
2812,917.4899055665079
2813,919.3269840742685
2814,931.7172453395436
2815,950.0238865243191
2816,980.0906199201389
2817,968.9070013338807
2818,977.329386853975
2819,990.7229738559924
2820,1009.7642317923909
2821,1024.0174892592624
2822,1027.68897681843
2823,1037.4611955450864
2824,1044.5512165653558
2825,1054.3447915759978
2826,1057.8965926391368
2827,1040.738583474495
2828,1011.2240848510153
2829,1018.7100769888917
2830,1024.5524050661631
2831,1017.6885478041926
2832,1028.1261353879288
2833,1031.193183632965
2834,1029.7288225243187
2835,1063.666368825425
2836,1076.2546622266093
2837,1076.9195831609466
2838,1073.251829640276
2839,1055.766402095158
2840,1057.4087218939578
2841,1068.710594853492
2842,1049.4339772411047
2843,1017.7327458848491
2844,991.2507778340295
2845,981.8184868365105
2846,984.9621173718093
2847,989.0906678375665
2848,987.4079426637746
2849,989.3214619905914
2850,1023.4462802465449
2851,1056.5544822105412
2852,1087.9027881075983
2853,1083.6678499480834
2854,1082.35971777102
2855,1086.145566439569
2856,1098.36727154858
2857,1102.5463027095
2858,1107.3617874752738
2859,1108.9564164034452
2860,1113.2961994519324
2861,1114.605196658282
2862,1116.2720954590372
2863,1102.9009534727165
2864,1092.5769034160446
2865,1090.8649865409263
2866,1085.8431321914456
2867,1073.996672735037
2868,1069.4913847363334
2869,1067.1848887536312
2870,1066.4865602115626
2871,1086.3017147901421
2872,1093.8870610675824
2873,1106.2698810656889
2874,1126.7705993836466
2875,1128.088439827795
2876,1124.1825884396071
2877,1126.3489549869305
2878,1136.2007222389755
2879,1134.1464727526625
2880,1135.6296515078934
2881,1135.6479472940227
2882,1129.8677303524619
2883,1129.1930347393397
2884,1123.7651857270741
2885,1114.671865160004
2886,1111.4440808819375
2887,1098.5890678738206
2888,1074.499271925168
2889,1066.3356200423107
2890,1067.0291678903577
2891,1064.2744736878296
2892,1067.3949992878752
2893,1060.8874411528577
2894,1060.6831856996373
2895,1066.2671946157693
2896,1066.348667727179
2897,1072.4566721475794
2898,1073.7098192305243
2899,1070.9950990837392
2900,1070.8170676606576
2901,1064.9085766653263
2902,1071.3409386889339
2903,1097.8077890806414
2904,1110.4894248230396
2905,1108.2154270584347
2906,1057.8727996073872
2907,852.8127937197918
2908,423.5025549657097
2909,425.6382963178451
2910,908.7880393951075
2911,1106.3928479711478
2912,1126.7653530665768
2913,1130.992459870251
2914,1133.6690100154929
2915,1129.7317142223576
2916,1130.0865022199184
2917,1096.2064257192378
2918,889.4037195296904
2919,554.9321695768466
2920,358.54068408104183
2921,180.9740417763004
2922,198.68403609530472
2923,330.16140235727823
2924,250.1924773571611
2925,-32.37097240644692
2926,99.96987267350455
2927,385.97721029015287
2928,960.1223868958814
2929,1100.7493513722427
2930,1139.5205676464464
2931,1137.8805152812752
2932,1140.8209527299641
2933,1142.484744047451
2934,1137.2336043088765
2935,1140.319229037236
2936,1138.2821174472133
2937,1138.3131677032186
2938,1142.254595287534
2939,1138.9955710294146
2940,1129.3179793286301
2941,1123.4966316155994
2942,1132.4988513616665
2943,1133.3405891376788
2944,1135.5765617018249
2945,1127.684649662285
2946,1128.6086103637758
2947,1124.339146464464
2948,1119.683227268816
2949,1117.2285101985674
2950,1107.5584963224744
2951,1105.4646193950177
2952,1101.8487787159008
2953,1106.1898774012
2954,1109.4015321287297
2955,1102.226642745234
2956,1107.7625902219015
2957,1107.8286585108926
2958,1102.0649951368296
2959,1100.9869311892517
2960,1088.0444170412989
2961,1065.1527807932403
2962,1052.8710840016731
2963,1040.6107148946485
2964,1028.187621718003
2965,1020.3129717624346
2966,1005.3884060424784
2967,1009.9186232522666
2968,1016.6991684862477
2969,1035.7387708038318
2970,1033.6236885651072
2971,1031.5049281257068
2972,1051.603652164238
2973,1083.130400684891
2974,1106.2057982292818
2975,1114.98179406006
2976,1124.8885033687577
2977,1141.750265229646
2978,1162.6739671510234
2979,1168.1968706573732
2980,1164.7743533507264
2981,1156.8481061860766
2982,1158.7130135072875
2983,1158.6419007786476
2984,1143.404887959168
2985,1127.1445798342345
2986,1113.0286141023425
2987,1112.3584040612227
2988,1126.2883152937736
2989,1128.5215576987675
2990,1133.4261257894
2991,1136.215732934674
2992,1136.5746528527854
2993,1148.058114891034
2994,1157.1623537802027
2995,1158.2398768712278
2996,1139.0655997681008
2997,1126.658215375006
2998,1121.8733329088575
2999,1118.047147400841
3000,1126.2477626619984
3001,1119.2214810516205
3002,1081.7032926777836
3003,1041.8849313097198
3004,1050.6642900412505
3005,1046.236949686558
3006,1036.8853808414528
3007,1020.7726536821887
3008,1008.2194311128412
3009,1016.2697342277598
3010,1048.2246283718239
3011,1004.0175058097343
3012,967.6439489030012
3013,959.105669686413
3014,927.4207457642601
3015,926.9665397508162
3016,906.6520953462766
3017,910.1086018948074
3018,917.9543246748608
3019,915.698457581639
3020,917.7319733728849
3021,923.2436795159334
3022,921.6078573420746
3023,942.3976840806799
3024,961.4007686466874
3025,960.722427053933
3026,982.5127875883799
3027,1014.5825591805419
3028,1047.2730478749354
3029,1069.1458091637958
3030,1086.9818644969077
3031,1086.3555220437281
3032,1083.9635041414256
3033,1084.4935290034691
3034,1061.781460794011
3035,1035.4053430974711
3036,1011.5208159200415
3037,974.3042517667205
3038,939.8667619854846
3039,938.4561840433564
3040,930.1034687579138
3041,945.9876712907442
3042,939.7590943706047
3043,941.2869310691999
3044,947.0192973918906
3045,965.7204884536915
3046,981.2428724888114
3047,1017.2997643219717
3048,997.4073109501782
3049,1017.302450178897
3050,1018.1949828749148
3051,1004.5280973230911
3052,980.3552882666704
3053,990.9759522369287
3054,947.3417322652441
3055,937.353015688933
3056,933.2492337198119
3057,928.359617427433
3058,946.4583172064748
3059,923.9841084115924
3060,913.5519572990448
3061,911.8958724589496
3062,906.112474912751
3063,906.9020152232957
3064,901.3203081590879
3065,898.1897197680822
3066,906.6434958626098
3067,906.9209929178281
3068,907.5409423682329
3069,911.1478170566859
3070,931.4059531323852
3071,948.7884586552983
3072,978.1959768081105
3073,990.0692034432808
3074,979.6997859749888
3075,968.4128873985424
3076,993.8131451980014
3077,1030.1263239336324
3078,1046.500133049798
3079,1034.0083560920116
3080,1005.9747814940174
3081,962.2988523822148
3082,935.7754328402607
3083,932.6061598030362
3084,945.0904176931366
3085,948.9825900266686
3086,932.2306166583213
3087,939.5444738143445
3088,918.3827329152457
3089,915.1446353063066
3090,915.4724639916067
3091,916.7125501999896
3092,940.7815694222891
3093,975.5086632709126
3094,919.5811375946103
3095,924.7679650936819
3096,934.8111439250019
3097,919.0139537897438
3098,911.6758895869146
3099,892.2800022324163
3100,880.1916712755107
3101,895.3716770810297
3102,887.3647364694248
3103,887.4924490684425
3104,896.4311765125432
3105,901.6656440813833
3106,907.8435367810334
3107,914.8718305125377
3108,915.5389055851616
3109,913.454807294286
3110,915.200843539106
3111,915.564591457538
3112,917.1236421369015
3113,913.2088357851605
3114,921.3534439563206
3115,911.3108031787439
3116,906.6237330747483
3117,903.9272405590244
3118,899.7382394702865
3119,896.7468947524429
3120,895.8418331282799
3121,895.217413793237
3122,895.8639978951253
3123,895.5588975292154
3124,895.8595409124831
3125,896.8065803028225
3126,899.956132753213
3127,900.4772012877452
3128,897.9262225866929
3129,903.9897379678329
3130,909.018194928399
3131,911.1156907878851
3132,911.0490214466951
3133,912.5021493404909
3134,914.1832877298057
3135,920.3634440208749
3136,925.1157418434493
3137,919.3841699778467
3138,914.8941402118965
3139,924.4912397125553
3140,922.2234329539162
3141,917.8867288237009
3142,915.246457988872
3143,906.7007235200858
3144,905.473819138781
3145,909.8590416241279
3146,913.8785567931911
3147,904.9910353328042
3148,908.7991220010857
3149,907.613234685672
3150,902.8593753988798
3151,904.9628648042783
3152,906.2961263324961
3153,902.5447288367407
3154,900.8159760461997
3155,901.9617139977374
3156,899.9342268451294
3157,900.707499244572
3158,903.8590048235934
3159,901.4147363845392
3160,900.3468930036486
3161,901.5521997422503
3162,897.7883653789073
3163,902.7971829231002
3164,907.2717125549514
3165,908.2956456645869
3166,910.6218037297998
3167,912.8180725474341
3168,911.9664511583884
3169,912.2167304616322
3170,912.6750522433531
3171,911.92263969957
3172,910.246077500702
3173,909.9909155129387
3174,910.8806463867697
3175,910.744727341371
3176,910.4262810871918
3177,909.0561649842122
3178,909.1347161992592
3179,905.6166626667147
3180,903.9909965020271
3181,899.4005154958317
3182,897.0057948162992
3183,894.4849463606266
3184,894.592007799284
3185,894.4844307885079
3186,894.683177620417
3187,897.6381937585994
3188,899.469003840657
3189,903.669509875947
3190,908.1780127242793
3191,907.8499863864777
3192,905.2808875163248
3193,903.5714994445177
3194,899.1611004111616
3195,896.635837190797
3196,894.4631241286164
3197,892.8485711026814
3198,892.454349631384
3199,893.0236117383643
3200,893.928138754995
3201,896.4199202700288
3202,900.5619250160172
3203,900.5699080509747
3204,901.7582836426225
3205,900.5093360768993
3206,897.6519936422566
3207,896.4912129545243
3208,895.460744891742
3209,894.1728103951161
3210,892.0793965126281
3211,890.498605589675
3212,890.1770747869473
3213,893.0336356855335
3214,894.1261214687478
3215,895.004687010543
3216,897.0086998722077
3217,890.1841167750791
3218,883.0993020721011
3219,884.6510821999881
3220,884.231493798327
3221,882.8155969476982
3222,888.0628502772493
3223,887.6445503037106
3224,897.3919395397808
3225,917.3831891101578
3226,947.7747427009889
3227,975.7457491978648
3228,994.0687115130545
3229,1007.5826376914514
3230,1021.3977932286895
3231,1033.9782344935543
3232,1024.6636466824039
3233,1003.4764726016134
3234,973.184436674619
3235,950.9579861263816
3236,937.6367220935342
3237,922.6892140721937
3238,902.9169015556474
3239,889.0062610410357
3240,889.8703835958544
3241,894.0032114792912
3242,896.5563714854542
3243,900.2645710307314
3244,900.2812630294613
3245,904.6892624656562
3246,912.3589439483557
3247,918.3338040143162
3248,907.773622212183
3249,916.2250055026482
3250,911.4938145792854
3251,909.0416133245768
3252,915.4232399661153
3253,915.3352506974505
3254,918.3375075398741
3255,922.5794087988113
3256,929.7765347277497
3257,933.2429059316248
3258,929.0988236502986
3259,941.8224821970132
3260,945.3765425126194
3261,946.3289196558154
3262,948.4507606968342
3263,948.441313218536
3264,944.288123460427
3265,942.4833350616798
3266,937.3826232880082
3267,931.1931603496258
3268,925.8788859649219
3269,919.2367724294417
3270,919.8567160389614
3271,915.5953355272565
3272,913.0276237967139
3273,914.1654523200398
3274,915.0497371617704
3275,914.4638106880418
3276,914.6121927081444
3277,914.7934128375283
3278,914.2080616301402
3279,912.2148517467438
3280,912.61052758708
3281,911.1033448348319
3282,910.977893319119
3283,915.0083801382109
3284,921.4663078315738
3285,927.5164218254412
3286,933.3104934139386
3287,939.4493407500646
3288,946.6230308393525
3289,953.2238122182195
3290,956.8070722356944
3291,956.4502397784563
3292,954.5696340547347
3293,952.2274031681305
3294,949.1053012855809
3295,944.9882257873595
3296,941.9718247698625
3297,939.0923273944207
3298,934.004748353974
3299,932.2748799716151
3300,931.1820746324529
3301,931.2386643786773
3302,927.6265046222755
3303,929.3817657586414
3304,928.9431597150435
3305,928.2946288551664
3306,920.9203360575003
3307,919.4503662361625
3308,916.9909584776944
3309,907.0623409403196
3310,899.555523335762
3311,892.3426812298973
3312,884.3496927961378
3313,882.0745698825585
3314,875.0882485895714
3315,869.2276851112077
3316,864.0441030223029
3317,862.8770170846169
3318,861.5064285735156
3319,859.6376366930494
3320,857.6731937233977
3321,856.5146052856339
3322,855.7986448166341
3323,855.4694181002976
3324,856.0138172935527
3325,855.1180297874685
3326,854.6428521797899
3327,853.934528911689
3328,853.4654125821922
3329,853.4322613225187
3330,853.1529362684674
3331,853.3089929025472
3332,852.983014652773
3333,852.26309224142
3334,851.3568008948042
3335,851.6749006123229
3336,851.304929392742
3337,850.5938167149882
3338,849.8311538901689
3339,849.2732919012229
3340,849.9103867742671
3341,850.2891893919641
3342,850.0496179631699
3343,850.3729713835945
3344,850.5744851890487
3345,851.5887408092694
3346,851.9204398899542
3347,851.8559169123608
3348,851.9771945226943
3349,852.0134248774049
3350,852.1290508655738
3351,852.1443296691929
3352,852.0113377201833
3353,851.7274187574648
3354,851.5361034328528
3355,851.2921780823499
3356,850.8975128739543
3357,849.4521602278903
3358,851.2098337912873
3359,853.0720289990397
3360,855.358499140916
3361,854.950776474773
3362,857.6152531216721
3363,860.7707184424878
3364,864.1667243112087
3365,867.5556841745308
3366,867.5143640497977
3367,867.3622064471837
3368,869.5235907255944
3369,871.7606317128643
3370,871.38651464503
3371,871.2179908846568
3372,871.5343102071635
3373,870.8794378660469
3374,870.0258117930724
3375,869.0094874011031
3376,868.120144741991
3377,867.3711978548234
3378,866.6321648389271
3379,865.8706710460622
3380,865.5865687785288
3381,866.9505420469926
3382,867.7587932229707
3383,868.4923893185812
3384,869.6751689134477
3385,870.4585186025691
3386,872.3418834722175
3387,875.1817974147314
3388,877.4124788598613
3389,878.8110277346927
3390,880.9303430082497
3391,881.2821463319702
3392,881.9018710987855
3393,883.0268961902511
3394,882.1368268763902
3395,881.5748839714784
3396,881.803619810409
3397,882.1617517240546
3398,878.7751928123163
3399,873.6592795703893
3400,867.4328784636792
3401,861.5846440184096
3402,856.4166562397917
3403,852.1403134600039
3404,848.7529788589075
3405,846.3495109233704
3406,845.3165273195336
3407,845.9795734423177
3408,846.2119557569243
3409,846.2847329482634
3410,847.3693901580009
3411,848.027802294322
3412,848.9673579614986
3413,849.5327379314571
3414,849.6549828646441
3415,849.8790940172676
3416,850.2072759646991
3417,850.0559577638928
3418,848.5146840777886
3419,847.5249115736341
3420,846.476129820326
3421,845.0670015158083
3422,844.4586510097308
3423,843.8053711327042
3424,842.9243462518241
3425,841.944823198966
3426,841.1773873084072
3427,840.609901419256
3428,840.3876952127474
3429,840.0436459385885
3430,840.0629367896126
3431,840.0100054126631
3432,840.2557379923481
3433,840.7485818333674
3434,841.3557116758673
3435,841.5376802594606
3436,841.8277453350875
3437,841.5593900819989
3438,841.1818983747631
3439,841.2515312097047
3440,840.6032163651063
3441,840.2266679338355
3442,839.6952597289143
3443,839.1318878218642
3444,838.8473508277547
3445,838.3780803838071
3446,838.1813745021228
3447,837.8125789700398
3448,837.3291539638142
3449,837.0021710128495
3450,836.4742258126794
3451,835.7127640054642
3452,834.9700209553134
3453,834.1955433014465
3454,833.4832042091047
3455,832.9312595482124
3456,832.4360916987757
3457,832.006616036598
3458,831.9648316624479
3459,832.0770063678199
3460,831.8440472921086
3461,831.847682846013
3462,831.640915383539
3463,831.2587172497473
3464,831.0906739917499
3465,831.0556891163477
3466,831.0531148831038
3467,831.3218582897418
3468,831.6139914670077
3469,831.6739551141652
3470,832.2118928117924
3471,832.7187613110209
3472,832.9259927631609
3473,833.1597835185728
3474,833.1791614145613
3475,833.2438186106684
3476,833.4561847420254
3477,833.8672628572053
3478,834.2617951439898
3479,834.4548981901917
3480,834.9375196920379
3481,835.4101730488867
3482,835.8208016789447
3483,835.9082949086379
3484,835.8630454553813
3485,835.496412053681
3486,834.9190577604567
3487,834.4181955443618
3488,834.2223671943684
3489,833.7226867286712
3490,833.5667292729923
3491,833.5998452406911
3492,833.3936054969176
3493,833.2504871235816
3494,833.4310207040035
3495,833.4613449863211
3496,833.5141206414477
3497,833.1630997564337
3498,832.8692268569362
3499,832.9265327818208
3500,833.0560245805561
3501,833.1198226878821
3502,833.2336854949675
3503,833.0532114489815
3504,833.3626573061794
3505,833.5259824717375
3506,833.4272204914887
3507,833.5784961617413
3508,833.8419714057571
3509,834.0643604734338
3510,834.248879978211
3511,834.3290281817701
3512,834.5814815373756
3513,835.1037555727723
3514,835.4547446383369
3515,835.4680639681316
3516,835.5132348738895
3517,835.4609154910236
3518,835.766642678977
3519,835.7560265741546
3520,835.4074501294165
3521,835.0488766257085
3522,834.6807101834884
3523,834.4706208798351
3524,834.8347038361037
3525,834.9953015597812
3526,834.9190064028724
3527,834.8382507219617
3528,834.7760697630428
3529,834.6768252017915
3530,834.8116284991316
3531,834.4800706203768
3532,834.37302356141
3533,834.4141923141157
3534,834.7204252544257
3535,835.1375461221506
3536,835.688535133512
3537,836.0306089820416
3538,836.3269773810283
3539,836.3396978877361
3540,836.1459359916468
3541,835.8423922623681
3542,835.9220896427888
3543,836.0588318076461
3544,836.6718559848873
3545,837.4756911921015
3546,838.287474126506
3547,839.0870685886275
3548,840.2258075109282
3549,840.7617005199667
3550,841.5238686093054
3551,841.7936622543486
3552,841.9077010464965
3553,841.514028713757
3554,840.7966486624127
3555,840.3344310251118
3556,839.8978771971362
3557,839.8536368881638
3558,839.9193402569313
3559,839.9968113194496
3560,839.9667529978825
3561,840.25583241995
3562,840.8715512780406
3563,841.3544343661551
3564,840.9742503525757
3565,840.6787947339726
3566,840.4198227683071
3567,840.7692665915246
3568,840.849660865666
3569,840.1836829172628
3570,839.4999892750533
3571,839.5168555054931
3572,839.2658854907135
3573,839.2759086326998
3574,839.0451289564702
3575,839.2308791393814
3576,839.5958813259742
3577,840.0138049086818
3578,841.0554022051346
3579,841.4876010370276
3580,842.1539407092641
3581,842.0963834072213
3582,842.0027259187348
3583,842.1746764702591
3584,842.6151410611039
3585,842.3893525354309
3586,841.9620503820125
3587,841.9457125727487
3588,841.2718256310624
3589,840.7922250257822
3590,840.1820761912154
3591,839.3179969464715
3592,838.5843362294285
3593,838.0183311946143
3594,837.3788446259458
3595,836.827768153172
3596,837.1358337539039
3597,837.7143509159592
3598,838.4229412564027
3599,839.3131307817307
3600,840.1474604424271
3601,840.6349234774772
3602,840.8366920299078
3603,841.6337699912228
3604,841.4776497947271
3605,841.4898455446732
3606,841.4887830467375
3607,840.8649875568591
3608,840.6717455233604
3609,840.3241994246433
3610,840.4756922895032
3611,840.5476967142238
3612,840.5234897040863
3613,840.3440826820184
3614,840.0970000730051
3615,840.0283433730295
3616,839.9189321340242
3617,840.1391306169319
3618,839.9001180611398
3619,839.4762664740994
3620,839.0140416743809
3621,838.840200499707
3622,838.6577117593815
3623,838.4605459849042
3624,838.364820872184
3625,838.318517945563
3626,838.4050582706677
3627,838.5532280401168
3628,839.1094916890682
3629,839.6209489022463
3630,840.1717182497824
3631,841.2228679205012
3632,841.3679467927573
3633,840.9573636816556
3634,840.3624472331925
3635,840.2960419991192
3636,839.8676538675455
3637,840.0245868880842
3638,840.302113552735
3639,840.3778663791871
3640,840.8067701621881
3641,841.6977294659087
3642,841.965454631281
3643,841.5996910369892
3644,841.4932140114639
3645,840.6094475736396
3646,839.9345645069238
3647,839.5791159298094
3648,839.3707466237696
3649,839.3968052511632
3650,839.1775350626593
3651,838.9727113783615
3652,838.7650957201619
3653,838.807323934078
3654,837.9455853731557
3655,836.8542507698907
3656,835.5384774570135
3657,834.148786975975
3658,833.3257638056133
3659,832.4149955127332
3660,831.4396916632164
3661,830.886010399945
3662,830.7156349664992
3663,830.6019649279452
3664,830.7079408166945
3665,830.5571955247781
3666,830.2830986465483
3667,830.11185831885
3668,830.0129666836274
3669,830.2009173577233
3670,830.5524670231756
3671,830.6886869283
3672,831.1885315338968
3673,831.9354814799667
3674,832.3761041387571
3675,832.6397401483008
3676,832.2801179737354
3677,831.8703021648246
3678,831.629476380388
3679,831.2829397135717
3680,830.8675903243065
3681,830.8143840894409
3682,830.7100664007102
3683,830.8803228969833
3684,830.9563693996212
3685,831.1514679678348
3686,831.5017029224116
3687,831.7595034211753
3688,831.7647930026284
3689,831.8560190073367
3690,832.3417066544191
3691,832.9958730406456
3692,833.5720888423496
3693,833.9463598018029
3694,834.352083994848
3695,834.4925203091178
3696,834.6130704909345
3697,834.4620122956928
3698,834.1498646873276
3699,833.9401024189169
3700,833.4633676840227
3701,833.020293832283
3702,832.6988687920428
3703,832.5270819046057
3704,832.0886022901968
3705,831.8891645064738
3706,831.8620993735983
3707,832.2495541501122
3708,832.6062105727684
3709,833.3617701124576
3710,833.9715983436733
3711,834.975922291733
3712,836.0955058476485
3713,836.9257543444843
3714,837.5565816528145
3715,838.3645165326676
3716,838.2797042662787
3717,838.48857540901
3718,838.517030815345
3719,838.0755107070262
3720,837.6477886181879
3721,837.2119623033781
3722,836.6518822372101
3723,836.3772082191608
3724,836.0051571558516
3725,835.4626085200678
3726,835.0304382274896
3727,834.82527025187
3728,834.5755345257236
3729,834.3696142030518
3730,834.1329812640496
3731,833.7796861130477
3732,833.6855826647209
3733,833.7208513495932
3734,833.583465534931
3735,833.6545433305399
3736,833.4193427364823
3737,833.1793033782754
3738,833.2425537661876
3739,833.4266362162615
3740,833.427884668066
3741,833.5051176177727
3742,833.5020139285606
3743,833.3997284342339
3744,833.5803825005822
3745,833.5457238462543
3746,833.4059913990496
3747,833.085717938519
3748,832.9420381904135
3749,832.8328895139286
3750,832.954432186694
3751,832.9427369446653
3752,832.7966521707191
3753,832.8712433936677
3754,833.1106802559389
3755,833.2581632287392
3756,833.3077054362165
3757,833.3678008362104
3758,833.6873588468031
3759,834.0699417289746
3760,834.1096299932548
3761,834.3254567732023
3762,834.6027107651719
3763,834.8386189646183
3764,835.5198294922725
3765,835.9174782776871
3766,836.0017429691014
3767,836.1404618330879
3768,836.4989313235806
3769,836.574939382636
3770,836.6441449137939
3771,836.3442517682372
3772,835.6195931318207
3773,835.6285511017686
3774,835.572110694727
3775,835.3585057595701
3776,835.0539177008312
3777,834.9966814125755
3778,834.8914549607141
3779,834.7732016505597
3780,834.7796940231575
3781,834.8043292879183
3782,834.5162106191376
3783,834.4898642383919
3784,834.5223460349143
3785,834.631834588873
3786,834.6090984909997
3787,834.8382884023953
3788,834.3957294575504
3789,834.0859565029812
3790,833.9648871964251
3791,833.7285449195034
3792,833.4768258628985
3793,833.3733816662932
3794,833.1327727975952
3795,832.9959772602798
3796,833.3305987242187
3797,833.5103842164818
3798,833.6055527271888
3799,833.8015816554206
3800,833.8290649207821
3801,834.1082540237065
3802,834.2998483306587
3803,834.0221763148113
3804,833.9556032353436
3805,833.978997090617
3806,833.8319325211256
3807,833.5124038931548
3808,833.199781710993
3809,832.5856065343356
3810,832.4739655444107
3811,832.3965825468746
3812,831.8812838742534
3813,831.3419577214523
3814,831.2328181471887
3815,831.4518760120837
3816,831.7981348148763
3817,831.931880424328
3818,831.7976484420036
3819,832.0535122169404
3820,832.631141092523
3821,833.0212496383868
3822,833.308536906821
3823,833.4607799746892
3824,833.7799761693179
3825,834.2070260405233
3826,834.5574370157921
3827,834.7745281051594
3828,834.8766617434844
3829,834.4958845891671
3830,834.5481949183378
3831,834.7781803755049
3832,834.8110333911127
3833,834.9691532342839
3834,835.1882354302763
3835,835.1119758662624
3836,835.1209397281322
3837,835.2712036253283
3838,835.1364482594643
3839,834.8539618511328
3840,834.3606028074205
3841,833.9732223015811
3842,833.6881531212164
3843,833.2767618177112
3844,832.9646393074028
3845,832.6418838338443
3846,832.2809023722332
3847,832.1077021608435
3848,831.8576000841327
3849,831.4194595213382
3850,831.4349789448786
3851,831.3156667064819
3852,831.1109305612345
3853,830.9982112678913
3854,831.0683366380555
3855,831.036265121856
3856,831.2638510689716
3857,831.2707875602215
3858,831.0712496898083
3859,830.8282565627045
3860,830.4500569884623
3861,830.4707527041766
3862,830.5499872928658
3863,830.4136541248473
3864,830.342804311742
3865,830.1700498996495
3866,830.3768151711307
3867,830.9076243884944
3868,831.0069423458914
3869,830.9858535939327
3870,831.03545354366
3871,831.0243091175488
3872,831.0881683203978
3873,831.1339375928488
3874,831.210606449323
3875,831.0700168754015
3876,830.7418350509778
3877,830.6522093203115
3878,830.677978699971
3879,830.4685255844121
3880,830.5254504754236
3881,830.1837229421674
3882,829.9811185024926
3883,830.267911634454
3884,830.4203183904249
3885,830.8519484623913
3886,831.0683547314047
3887,831.1657635379827
3888,831.5152663061972
3889,831.551270210503
3890,831.8843343394554
3891,831.8873840426476
3892,831.6307963078108
3893,831.3738292483271
3894,831.4076801448285
3895,831.237452267365
3896,831.318527062779
3897,831.2030984954527
3898,831.0419182109822
3899,830.9371215033113
3900,831.0966171733346
3901,831.0614874767756
3902,830.8680408206252
3903,831.093710158485
3904,830.8606833979267
3905,830.8251358560586
3906,830.6719679610611
3907,830.505160055132
3908,830.2757732167015
3909,830.2435626661753
3910,829.8840627656147
3911,829.634049119716
3912,829.476008092211
3913,829.3579663642166
3914,829.3939418251953
3915,829.5896955841051
3916,829.2905330760639
3917,829.2791946540996
3918,829.2612066056407
3919,829.1846809923666
3920,828.9441774982726
3921,828.5694308341092
3922,828.0032397038522
